date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
17-09-2023,7,LALA,Myke Towers,98,197920,album,23,23-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
17-09-2023,8,Columbia,Quevedo,97,186000,single,1,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
17-09-2023,9,LADY GAGA,Peso Pluma,94,212878,album,17,29-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
17-09-2023,10,bad idea right?,Olivia Rodrigo,89,184783,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
17-09-2023,11,Dance The Night - From Barbie The Album,Dua Lipa,96,176579,single,1,25-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
17-09-2023,12,Strangers,Kenya Grace,88,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
17-09-2023,13,fukumean,Gunna,96,125040,album,15,16-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
17-09-2023,14,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,98,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
17-09-2023,15,get him back!,Olivia Rodrigo,90,211141,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
17-09-2023,16,greedy,Tate McRae,51,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
17-09-2023,17,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
17-09-2023,18,Chaleya,Anirudh Ravichander,74,200373,album,7,05-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b
17-09-2023,19,Daylight,David Kushner,95,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
17-09-2023,20,Kill Bill,SZA,92,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
17-09-2023,21,Sprinter,Dave & Central Cee,95,229133,single,1,01-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
17-09-2023,22,As It Was,Harry Styles,92,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
17-09-2023,23,un x100to,Grupo Frontera,80,194563,album,12,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
17-09-2023,24,Slow Dancing,V,91,187026,single,6,08-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
17-09-2023,25,Prada,cassö & RAYE & D-Block Europe,91,132359,single,1,11-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
17-09-2023,26,Classy 101,Feid & Young Miko,94,195986,single,1,31-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
17-09-2023,27,Flowers,Miley Cyrus,94,200600,album,13,10-03-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
17-09-2023,28,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,89,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c069abd6ab0ed961aa7b2d39
17-09-2023,29,Primera Cita,Carin Leon,85,186455,album,18,19-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd
17-09-2023,30,La Bebe - Remix,Yng Lvcas & Peso Pluma,94,234352,single,2,17-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
17-09-2023,31,Holanda,Jhayco,92,231693,single,1,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
17-09-2023,32,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
17-09-2023,33,Ella Baila Sola,Eslabon Armado,87,165671,album,16,28-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
17-09-2023,34,Super Shy,NewJeans,94,154666,single,2,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
17-09-2023,35,Heeriye (feat. Arijit Singh),Jasleen Royal & Arijit Singh & Dulquer Salmaan,90,194857,single,1,25-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27302ea9d69484ed871c3e34bea
17-09-2023,36,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,94,109750,single,1,23-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
17-09-2023,37,MI EX TENÍA RAZÓN,KAROL G,88,154374,album,9,10-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
17-09-2023,38,all-american bitch,Olivia Rodrigo,88,165833,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
17-09-2023,39,Starboy,The Weeknd,92,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
17-09-2023,40,WHERE SHE GOES,Bad Bunny,95,231704,single,1,18-05-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
17-09-2023,41,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,93,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
17-09-2023,42,(It Goes Like) Nanana - Edit,Peggy Gou,94,231545,single,1,15-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2739a8459318ff1a68ecfd74522
17-09-2023,43,Blank Space,Taylor Swift,82,231826,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
17-09-2023,44,Style,Taylor Swift,82,231000,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
17-09-2023,45,Calm Down (with Selena Gomez),Rema,81,239317,album,22,27-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
17-09-2023,46,TULUM,Peso Pluma,92,209415,album,17,29-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
17-09-2023,47,Locked out of Heaven,Bruno Mars,90,233478,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
17-09-2023,48,Die For You,The Weeknd,90,260253,album,18,24-11-2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
17-09-2023,49,Anti-Hero,Taylor Swift,93,200690,album,13,21-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
17-09-2023,50,Snooze,SZA,91,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
18-09-2023,1,Paint The Town Red,Doja Cat,100,231750,single,1,04-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
18-09-2023,2,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,14-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
18-09-2023,3,Slime You Out (feat. SZA),Drake & SZA,75,310490,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
18-09-2023,4,Cruel Summer,Taylor Swift,99,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
18-09-2023,5,vampire,Olivia Rodrigo,90,219724,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
18-09-2023,6,LALA,Myke Towers,98,197920,album,23,23-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
18-09-2023,7,QLONA,KAROL G,91,172797,album,9,10-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
18-09-2023,8,Strangers,Kenya Grace,89,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
18-09-2023,9,bad idea right?,Olivia Rodrigo,90,184783,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
18-09-2023,10,LADY GAGA,Peso Pluma,94,212878,album,17,29-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
18-09-2023,11,Dance The Night - From Barbie The Album,Dua Lipa,96,176579,single,1,25-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
18-09-2023,12,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,97,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
18-09-2023,13,Columbia,Quevedo,97,186000,single,1,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
18-09-2023,14,get him back!,Olivia Rodrigo,90,211141,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
18-09-2023,15,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
18-09-2023,16,fukumean,Gunna,96,125040,album,15,16-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
18-09-2023,17,greedy,Tate McRae,76,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
18-09-2023,18,Daylight,David Kushner,95,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
18-09-2023,19,Chaleya,Anirudh Ravichander,74,200373,album,7,05-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b
18-09-2023,20,Slow Dancing,V,91,187026,single,6,08-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
18-09-2023,21,Kill Bill,SZA,91,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
18-09-2023,22,As It Was,Harry Styles,92,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
18-09-2023,23,Super Shy,NewJeans,94,154666,single,2,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
18-09-2023,24,Heeriye (feat. Arijit Singh),Jasleen Royal & Arijit Singh & Dulquer Salmaan,89,194857,single,1,25-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27302ea9d69484ed871c3e34bea
18-09-2023,25,Sprinter,Dave & Central Cee,95,229133,single,1,01-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
18-09-2023,26,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
18-09-2023,27,Starboy,The Weeknd,92,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
18-09-2023,28,un x100to,Grupo Frontera,81,194563,album,12,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
18-09-2023,29,Primera Cita,Carin Leon,85,186455,album,18,19-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd
18-09-2023,30,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,89,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c069abd6ab0ed961aa7b2d39
18-09-2023,31,Flowers,Miley Cyrus,94,200600,album,13,10-03-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
18-09-2023,32,Classy 101,Feid & Young Miko,94,195986,single,1,31-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
18-09-2023,33,all-american bitch,Olivia Rodrigo,89,165833,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
18-09-2023,34,La Bebe - Remix,Yng Lvcas & Peso Pluma,94,234352,single,2,17-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
18-09-2023,35,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,93,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
18-09-2023,36,Style,Taylor Swift,82,231000,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
18-09-2023,37,Ella Baila Sola,Eslabon Armado,87,165671,album,16,28-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
18-09-2023,38,Blank Space,Taylor Swift,82,231826,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
18-09-2023,39,Prada,cassö & RAYE & D-Block Europe,91,132359,single,1,11-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
18-09-2023,40,Holanda,Jhayco,92,231693,single,1,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
18-09-2023,41,Die For You,The Weeknd,89,260253,album,18,24-11-2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
18-09-2023,42,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,93,109750,single,1,23-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
18-09-2023,43,Snooze,SZA,91,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
18-09-2023,44,WHERE SHE GOES,Bad Bunny,95,231704,single,1,18-05-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
18-09-2023,45,Anti-Hero,Taylor Swift,93,200690,album,13,21-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
18-09-2023,46,august,Taylor Swift,92,261922,album,16,24-07-2020,FALSE,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
18-09-2023,47,Locked out of Heaven,Bruno Mars,90,233478,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
18-09-2023,48,MI EX TENÍA RAZÓN,KAROL G,87,154374,album,9,10-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
18-09-2023,49,Sweater Weather,The Neighbourhood,91,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
18-09-2023,50,Calm Down (with Selena Gomez),Rema,81,239317,album,22,27-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
19-09-2023,1,Paint The Town Red,Doja Cat,100,231750,single,1,04-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
19-09-2023,2,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,14-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
19-09-2023,3,Cruel Summer,Taylor Swift,99,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
19-09-2023,4,Slime You Out (feat. SZA),Drake & SZA,81,310490,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
19-09-2023,5,vampire,Olivia Rodrigo,91,219724,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
19-09-2023,6,Strangers,Kenya Grace,89,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
19-09-2023,7,QLONA,KAROL G,91,172797,album,9,10-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
19-09-2023,8,LALA,Myke Towers,98,197920,album,23,23-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
19-09-2023,9,bad idea right?,Olivia Rodrigo,90,184783,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
19-09-2023,10,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,97,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
19-09-2023,11,greedy,Tate McRae,80,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
19-09-2023,12,Dance The Night - From Barbie The Album,Dua Lipa,96,176579,single,1,25-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
19-09-2023,13,get him back!,Olivia Rodrigo,90,211141,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
19-09-2023,14,Columbia,Quevedo,96,186000,single,1,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
19-09-2023,15,LADY GAGA,Peso Pluma,94,212878,album,17,29-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
19-09-2023,16,fukumean,Gunna,96,125040,album,15,16-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
19-09-2023,17,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
19-09-2023,18,Daylight,David Kushner,95,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
19-09-2023,19,Slow Dancing,V,91,187026,single,6,08-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963
19-09-2023,20,Chaleya,Anirudh Ravichander,75,200373,album,7,05-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b
19-09-2023,21,Kill Bill,SZA,91,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
19-09-2023,22,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
19-09-2023,23,As It Was,Harry Styles,92,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
19-09-2023,24,Sprinter,Dave & Central Cee,95,229133,single,1,01-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
19-09-2023,25,Prada,cassö & RAYE & D-Block Europe,91,132359,single,1,11-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
19-09-2023,26,all-american bitch,Olivia Rodrigo,89,165833,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
19-09-2023,27,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,93,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
19-09-2023,28,Starboy,The Weeknd,92,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
19-09-2023,29,Flowers,Miley Cyrus,94,200600,album,13,10-03-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
19-09-2023,30,Primera Cita,Carin Leon,85,186455,album,18,19-05-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd
19-09-2023,31,Super Shy,NewJeans,93,154666,single,2,07-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
19-09-2023,32,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,89,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c069abd6ab0ed961aa7b2d39
19-09-2023,33,Heeriye (feat. Arijit Singh),Jasleen Royal & Arijit Singh & Dulquer Salmaan,89,194857,single,1,25-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27302ea9d69484ed871c3e34bea
19-09-2023,34,Classy 101,Feid & Young Miko,94,195986,single,1,31-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
19-09-2023,35,Die For You,The Weeknd,89,260253,album,18,24-11-2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
19-09-2023,36,Holanda,Jhayco,92,231693,single,1,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
19-09-2023,37,un x100to,Grupo Frontera,81,194563,album,12,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
19-09-2023,38,Snooze,SZA,91,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
19-09-2023,39,La Bebe - Remix,Yng Lvcas & Peso Pluma,94,234352,single,2,17-03-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
19-09-2023,40,Style,Taylor Swift,82,231000,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
19-09-2023,41,Blank Space,Taylor Swift,82,231826,album,13,27-10-2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
19-09-2023,42,WHERE SHE GOES,Bad Bunny,94,231704,single,1,18-05-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
19-09-2023,43,Ella Baila Sola,Eslabon Armado,87,165671,album,16,28-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
19-09-2023,44,Sweater Weather,The Neighbourhood,91,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
19-09-2023,45,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,93,109750,single,1,23-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
19-09-2023,46,Locked out of Heaven,Bruno Mars,90,233478,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
19-09-2023,47,the grudge,Olivia Rodrigo,88,189386,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
19-09-2023,48,I KNOW ?,Travis Scott,92,211582,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
19-09-2023,49,Calm Down (with Selena Gomez),Rema,80,239317,album,22,27-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
19-09-2023,50,MI EX TENÍA RAZÓN,KAROL G,87,154374,album,9,10-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
20-09-2023,1,Paint The Town Red,Doja Cat,100,231750,single,1,04-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
20-09-2023,2,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,14-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
20-09-2023,3,Cruel Summer,Taylor Swift,99,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
